"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender","bike_share_for_all_trip"
149,"2019-02-27 20:09:04.0040","2019-02-27 20:11:33.2420",72,"Page St at Scott St",37.772406,-122.4356498,56,"Koshland Park",37.77341396997343,-122.42731690406801,5829,"Customer","","","No"
849,"2019-02-27 19:57:23.6750","2019-02-27 20:11:32.7810",27,"Beale St at Harrison St",37.7880593,-122.3918648,365,"Turk St at Fillmore St",37.78045005996349,-122.43194639682768,6442,"Subscriber",1987,"Male","No"
526,"2019-02-27 20:02:38.0630","2019-02-27 20:11:24.7880",368,"Myrtle St at Polk St",37.78543382786823,-122.41962164640428,53,"Grove St at Divisadero",37.775946,-122.4377775,5470,"Subscriber",1994,"Male","No"
356,"2019-02-27 20:05:26.7900","2019-02-27 20:11:23.3550",22,"Howard St at Beale St",37.789756,-122.394643,6,"The Embarcadero at Sansome St",37.80477,-122.403234,6365,"Subscriber",1968,"Male","No"
140,"2019-02-27 20:08:57.4550","2019-02-27 20:11:17.5880",138,"Jersey St at Church St",37.7509004,-122.4274114,137,"Jersey St at Castro St",37.750506,-122.4339496,4648,"Subscriber",1988,"Male","No"
135,"2019-02-27 20:09:01.1260","2019-02-27 20:11:16.3610",53,"Grove St at Divisadero",37.775946,-122.4377775,52,"McAllister St at Baker St",37.7774157,-122.4418376,5451,"Subscriber",1974,"Male","Yes"
848,"2019-02-27 19:56:50.1810","2019-02-27 20:10:58.6190",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,116,"Mississippi St at 17th St",37.7648022,-122.3947713,5830,"Subscriber",1995,"Male","No"
1235,"2019-02-27 19:50:17.3250","2019-02-27 20:10:52.4220",355,"23rd St at Tennessee St",37.755367132158526,-122.38879501819609,6,"The Embarcadero at Sansome St",37.80477,-122.403234,5175,"Subscriber",1987,"Male","No"
101,"2019-02-27 20:09:07.0950","2019-02-27 20:10:48.9550",74,"Laguna St at Hayes St",37.776434819204745,-122.42624402046204,55,"Webster St at Grove St",37.7770527,-122.4295585,6282,"Subscriber",1984,"Male","No"
386,"2019-02-27 20:04:15.0340","2019-02-27 20:10:41.6430",44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,47,"4th St at Harrison St",37.78095459960753,-122.39974915981291,5130,"Subscriber",1989,"Female","No"
252,"2019-02-27 20:06:28.5510","2019-02-27 20:10:41.1410",55,"Webster St at Grove St",37.7770527,-122.4295585,53,"Grove St at Divisadero",37.775946,-122.4377775,5546,"Subscriber",1992,"Male","No"
618,"2019-02-27 20:00:19.4720","2019-02-27 20:10:37.5360",3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,56,"Koshland Park",37.77341396997343,-122.42731690406801,5016,"Subscriber",1994,"Female","No"
159,"2019-02-27 20:07:58.0720","2019-02-27 20:10:37.1780",134,"Valencia St at 24th St",37.7524278,-122.4206278,141,"Valencia St at Cesar Chavez St",37.7479981,-122.4202187,1031,"Subscriber",1987,"Male","No"
172,"2019-02-27 20:07:36.0820","2019-02-27 20:10:28.9310",182,"19th Street BART Station",37.8090126,-122.2682473,180,"Telegraph Ave at 23rd St",37.8126783,-122.2687726,2315,"Subscriber","","","No"
544,"2019-02-27 20:01:21.2040","2019-02-27 20:10:25.4300",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,6,"The Embarcadero at Sansome St",37.80477,-122.403234,3652,"Subscriber",1974,"Male","No"
879,"2019-02-27 19:55:36.9940","2019-02-27 20:10:16.2080",96,"Dolores St at 15th St",37.7662102,-122.4266136,93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,4835,"Subscriber",1968,"Male","No"
572,"2019-02-27 20:00:40.4740","2019-02-27 20:10:12.6520",41,"Golden Gate Ave at Polk St",37.78127,-122.41874,356,"Valencia St at Clinton Park",37.769188178104585,-122.42228507995605,6104,"Subscriber",1986,"Male","No"
171,"2019-02-27 20:07:16.7310","2019-02-27 20:10:07.8180",243,"Bancroft Way at College Ave",37.8693603,-122.2543374,267,"Derby St at College Ave",37.8618037,-122.2535687,4788,"Subscriber",1997,"Male","No"
250,"2019-02-27 20:05:32.8980","2019-02-27 20:09:43.5530",36,"Folsom St at 3rd St",37.78383,-122.39887,47,"4th St at Harrison St",37.78095459960753,-122.39974915981291,1661,"Subscriber",1988,"Male","No"
840,"2019-02-27 19:55:41.3400","2019-02-27 20:09:41.4200",62,"Victoria Manalo Draves Park",37.77779057034257,-122.40643188357353,85,"Church St at Duboce Ave",37.7700831,-122.4291557,6203,"Subscriber",1980,"Male","Yes"
792,"2019-02-27 19:56:27.7890","2019-02-27 20:09:40.6300",9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,6446,"Subscriber",1995,"Male","No"
649,"2019-02-27 19:58:42.8800","2019-02-27 20:09:32.4970",58,"Market St at 10th St",37.776619,-122.417385,98,"Valencia St at 16th St",37.765052,-122.4218661,1511,"Subscriber",1994,"Male","No"
442,"2019-02-27 20:01:55.7160","2019-02-27 20:09:17.9990",112,"Harrison St at 17th St",37.7638471,-122.4130036,144,"Precita Park",37.7472996,-122.4114029,5341,"Subscriber",1975,"Male","No"
1402,"2019-02-27 19:45:51.6280","2019-02-27 20:09:13.7140",81,"Berry St at 4th St",37.77588,-122.39317,73,"Pierce St at Haight St",37.7717933,-122.4337079,6550,"Customer",1988,"Male","No"
758,"2019-02-27 19:56:28.6960","2019-02-27 20:09:07.6710",44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,134,"Valencia St at 24th St",37.7524278,-122.4206278,5034,"Subscriber",1986,"Female","No"
363,"2019-02-27 20:02:52.2730","2019-02-27 20:08:55.9470",55,"Webster St at Grove St",37.7770527,-122.4295585,31,"Raymond Kimbell Playground",37.78381270927812,-122.43455886840819,5032,"Subscriber",1990,"Male","No"
554,"2019-02-27 19:59:39.4350","2019-02-27 20:08:53.5780",84,"Duboce Park",37.7692005,-122.4338119,105,"16th St at Prosper St",37.764285,-122.4318042,4973,"Subscriber",1960,"Male","Yes"
705,"2019-02-27 19:57:05.2250","2019-02-27 20:08:50.8830",16,"Steuart St at Market St",37.79413,-122.39443,398,"Leavenworth St at Broadway",37.796470691622936,-122.4168576300144,4557,"Subscriber",1972,"Male","No"
901,"2019-02-27 19:53:35.7240","2019-02-27 20:08:37.6930",81,"Berry St at 4th St",37.77588,-122.39317,365,"Turk St at Fillmore St",37.78045005996349,-122.43194639682768,5377,"Subscriber",1986,"Female","No"
247,"2019-02-27 20:04:18.3290","2019-02-27 20:08:26.1790",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,3088,"Subscriber",1996,"Female","No"
92,"2019-02-27 20:06:45.8680","2019-02-27 20:08:17.9530",24,"Spear St at Folsom St",37.7896767,-122.3904285,28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,3139,"Subscriber",1980,"Male","No"
162,"2019-02-27 20:05:27.4440","2019-02-27 20:08:10.2330",86,"Market St at Dolores St",37.7693053,-122.4268256,56,"Koshland Park",37.77341396997343,-122.42731690406801,5477,"Subscriber",1997,"Male","No"
1241,"2019-02-27 19:47:15.6180","2019-02-27 20:07:57.2700",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,126,"Esprit Park",37.7616343,-122.3906477,5834,"Subscriber",1971,"Female","No"
818,"2019-02-27 19:54:16.9340","2019-02-27 20:07:55.0540",80,"Townsend St at 5th St",37.77523486860597,-122.39743709564209,129,"Harrison St at 20th St",37.758862,-122.412544,6206,"Subscriber",1981,"Male","No"
1504,"2019-02-27 19:42:49.4360","2019-02-27 20:07:53.9600",3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,6,"The Embarcadero at Sansome St",37.80477,-122.403234,6351,"Subscriber",1999,"Male","No"
739,"2019-02-27 19:55:31.9610","2019-02-27 20:07:51.5530",80,"Townsend St at 5th St",37.77523486860597,-122.39743709564209,58,"Market St at 10th St",37.776619,-122.417385,5494,"Subscriber",1993,"Female","No"
2073,"2019-02-27 19:33:10.9410","2019-02-27 20:07:44.6630",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,6,"The Embarcadero at Sansome St",37.80477,-122.403234,6535,"Subscriber",1999,"Male","No"
658,"2019-02-27 19:56:45.8830","2019-02-27 20:07:44.6280",356,"Valencia St at Clinton Park",37.769188178104585,-122.42228507995605,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,3334,"Subscriber",1984,"Male","No"
1473,"2019-02-27 19:43:10.7090","2019-02-27 20:07:44.4710",380,"Masonic Ave at Turk St",37.779046658472055,-122.44729131460188,11,"Davis St at Jackson St",37.79728,-122.398436,6480,"Subscriber",1994,"Male","No"
288,"2019-02-27 20:02:34.4150","2019-02-27 20:07:22.6680",243,"Bancroft Way at College Ave",37.8693603,-122.2543374,266,"Parker St at Fulton St",37.8624644,-122.2647911,6001,"Subscriber",1988,"Male","No"
4726,"2019-02-27 18:48:15.5190","2019-02-27 20:07:02.0560",121,"Mission Playground",37.7592103,-122.4213392,138,"Jersey St at Church St",37.7509004,-122.4274114,5137,"Subscriber",1981,"Male","Yes"
2083,"2019-02-27 19:32:18.2930","2019-02-27 20:07:02.0250",27,"Beale St at Harrison St",37.7880593,-122.3918648,368,"Myrtle St at Polk St",37.78543382786823,-122.41962164640428,5937,"Subscriber",1980,"Male","No"
307,"2019-02-27 20:01:51.5390","2019-02-27 20:06:59.1950",163,"Lake Merritt BART Station",37.7973195,-122.2653199,233,"4th Ave at E 12th St (Temporary Location)",37.795913,-122.255547,6056,"Subscriber",1995,"Female","No"
228,"2019-02-27 20:03:09.5410","2019-02-27 20:06:58.3900",182,"19th Street BART Station",37.8090126,-122.2682473,181,"Grand Ave at Webster St",37.8113768,-122.2651925,4560,"Subscriber",1992,"Female","No"
786,"2019-02-27 19:53:37.6070","2019-02-27 20:06:43.9840",53,"Grove St at Divisadero",37.775946,-122.4377775,122,"19th St at Mission St",37.760299,-122.418892,6121,"Subscriber",1993,"Male","No"
905,"2019-02-27 19:51:18.2150","2019-02-27 20:06:23.3920",52,"McAllister St at Baker St",37.7774157,-122.4418376,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,4949,"Subscriber",1988,"Female","Yes"
566,"2019-02-27 19:56:47.8840","2019-02-27 20:06:14.2040",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,80,"Townsend St at 5th St",37.77523486860597,-122.39743709564209,1358,"Subscriber",1992,"Male","No"
249,"2019-02-27 20:02:04.8280","2019-02-27 20:06:13.8860",11,"Davis St at Jackson St",37.79728,-122.398436,6,"The Embarcadero at Sansome St",37.80477,-122.403234,5262,"Subscriber",1965,"Male","No"
536,"2019-02-27 19:56:48.7350","2019-02-27 20:05:45.5340",20,"Mechanics Monument Plaza (Market St at Bush St)",37.7913,-122.399051,61,"Howard St at 8th St",37.7765126,-122.4113061,4939,"Subscriber",1978,"Male","No"
384,"2019-02-27 19:59:21.1310","2019-02-27 20:05:45.3100",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,58,"Market St at 10th St",37.776619,-122.417385,1338,"Customer",1994,"Female","No"
616,"2019-02-27 19:55:03.3700","2019-02-27 20:05:19.5700",89,"Division St at Potrero Ave",37.76921786152374,-122.40764558315276,95,"Sanchez St at 15th St",37.7662185,-122.4310597,6336,"Subscriber",1978,"Male","No"
368,"2019-02-27 19:59:08.3610","2019-02-27 20:05:16.5880",43,"San Francisco Public Library (Grove St at Hyde St)",37.7787677,-122.4159292,74,"Laguna St at Hayes St",37.776434819204745,-122.42624402046204,6282,"Subscriber",1984,"Male","No"
280,"2019-02-27 20:00:33.4850","2019-02-27 20:05:13.6630",356,"Valencia St at Clinton Park",37.769188178104585,-122.42228507995605,58,"Market St at 10th St",37.776619,-122.417385,5247,"Customer","","","No"
439,"2019-02-27 19:57:42.7220","2019-02-27 20:05:01.9200",134,"Valencia St at 24th St",37.7524278,-122.4206278,123,"Folsom St at 19th St",37.7605936,-122.4148171,1620,"Customer",1991,"Female","No"
618,"2019-02-27 19:54:40.6970","2019-02-27 20:04:59.2110",270,"Ninth St at Heinz Ave",37.8534894,-122.2894154,250,"North Berkeley BART Station",37.873558,-122.283093,5640,"Subscriber",1986,"Male","No"
169,"2019-02-27 20:02:03.3780","2019-02-27 20:04:52.9770",71,"Broderick St at Oak St",37.7730627,-122.4390777,72,"Page St at Scott St",37.772406,-122.4356498,6072,"Subscriber",1964,"Male","No"
426,"2019-02-27 19:57:37.4700","2019-02-27 20:04:44.3670",239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,248,"Telegraph Ave at Ashby Ave",37.8559558,-122.2597949,1117,"Subscriber",1995,"Male","No"
297,"2019-02-27 19:59:45.9160","2019-02-27 20:04:43.6520",285,"Webster St at O'Farrell St",37.78352083526095,-122.43115782737732,74,"Laguna St at Hayes St",37.776434819204745,-122.42624402046204,6078,"Subscriber",1993,"Male","No"
315,"2019-02-27 19:59:27.9220","2019-02-27 20:04:43.5900",285,"Webster St at O'Farrell St",37.78352083526095,-122.43115782737732,74,"Laguna St at Hayes St",37.776434819204745,-122.42624402046204,6453,"Subscriber",1988,"Male","No"
409,"2019-02-27 19:57:51.6730","2019-02-27 20:04:40.9580",239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,248,"Telegraph Ave at Ashby Ave",37.8559558,-122.2597949,6017,"Subscriber",1994,"Male","No"
226,"2019-02-27 20:00:51.6170","2019-02-27 20:04:37.6480",239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,266,"Parker St at Fulton St",37.8624644,-122.2647911,53,"Subscriber",1998,"Male","No"
2289,"2019-02-27 19:26:23.3340","2019-02-27 20:04:32.3920",159,"24th St at Market St",37.8160598,-122.2782444,148,"Horton St at 40th St",37.8297046,-122.2876102,5655,"Subscriber",1993,"Female","Yes"
508,"2019-02-27 19:56:00.3980","2019-02-27 20:04:28.7410",104,"4th St at 16th St",37.76704457969368,-122.39083349704742,123,"Folsom St at 19th St",37.7605936,-122.4148171,5910,"Subscriber",1980,"Male","No"
262,"2019-02-27 20:00:01.8270","2019-02-27 20:04:24.6440",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,36,"Folsom St at 3rd St",37.78383,-122.39887,3687,"Subscriber",1992,"Male","No"
825,"2019-02-27 19:50:34.5780","2019-02-27 20:04:20.5720",363,"Salesforce Transit Center (Natoma St at 2nd St)",37.78749210438603,-122.3982846736908,115,"Jackson Playground",37.7650259,-122.3987734,3432,"Subscriber",1993,"Male","No"
107,"2019-02-27 20:02:30.1670","2019-02-27 20:04:17.3930",16,"Steuart St at Market St",37.79413,-122.39443,20,"Mechanics Monument Plaza (Market St at Bush St)",37.7913,-122.399051,5037,"Subscriber",1984,"Female","No"
842,"2019-02-27 19:49:51.4090","2019-02-27 20:03:53.6530",90,"Townsend St at 7th St",37.771058,-122.402717,223,"16th St Mission BART Station 2",37.7647652154977,-122.42009103298186,6475,"Subscriber",1986,"Male","No"
332,"2019-02-27 19:58:13.1240","2019-02-27 20:03:45.3160",223,"16th St Mission BART Station 2",37.7647652154977,-122.42009103298186,381,"20th St at Dolores St",37.758238424179275,-122.42609381675719,4617,"Subscriber",1969,"Male","No"
250,"2019-02-27 19:59:30.6700","2019-02-27 20:03:41.6530",324,"Union Square (Powell St at Post St)",37.788299978150825,-122.40853071212767,10,"Washington St at Kearny St",37.79539293725452,-122.4047702550888,4396,"Subscriber",1976,"Other","No"
1768,"2019-02-27 19:34:10.8090","2019-02-27 20:03:38.9790",11,"Davis St at Jackson St",37.79728,-122.398436,369,"Hyde St at Post St",37.78734902316596,-122.41665109992026,4962,"Subscriber",1999,"Female","No"
273,"2019-02-27 19:58:59.3840","2019-02-27 20:03:33.2930",269,"Telegraph Ave at Carleton St",37.8623199,-122.258801,248,"Telegraph Ave at Ashby Ave",37.8559558,-122.2597949,2482,"Subscriber",1986,"Male","No"
2237,"2019-02-27 19:26:15.7410","2019-02-27 20:03:33.1500",159,"24th St at Market St",37.8160598,-122.2782444,148,"Horton St at 40th St",37.8297046,-122.2876102,4918,"Subscriber",1998,"Female","Yes"
796,"2019-02-27 19:50:10.6600","2019-02-27 20:03:27.0720",58,"Market St at 10th St",37.776619,-122.417385,50,"2nd St at Townsend St",37.780526,-122.390288,5229,"Subscriber",1992,"Male","No"
1317,"2019-02-27 19:41:20.2090","2019-02-27 20:03:17.7850",294,"Pierce Ave at Market St",37.327581,-121.884559,292,"Empire St at 1st St",37.3448821,-121.8969655,3804,"Subscriber",1977,"Male","No"
367,"2019-02-27 19:57:09.0670","2019-02-27 20:03:16.5940",244,"Shattuck Ave at Hearst Ave",37.87367621459825,-122.26848721504211,254,"Vine St at Shattuck Ave",37.88022244590679,-122.26959228515624,4568,"Subscriber","","","No"
615,"2019-02-27 19:52:56.0060","2019-02-27 20:03:11.9430",80,"Townsend St at 5th St",37.77523486860597,-122.39743709564209,75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,5898,"Subscriber",1986,"Male","No"
1780,"2019-02-27 19:33:31.1340","2019-02-27 20:03:11.6250",11,"Davis St at Jackson St",37.79728,-122.398436,369,"Hyde St at Post St",37.78734902316596,-122.41665109992026,6546,"Subscriber",1998,"Female","No"
3130,"2019-02-27 19:10:59.5260","2019-02-27 20:03:10.4320",6,"The Embarcadero at Sansome St",37.80477,-122.403234,369,"Hyde St at Post St",37.78734902316596,-122.41665109992026,4930,"Subscriber",1999,"Female","No"
1757,"2019-02-27 19:33:11.1230","2019-02-27 20:02:28.9670",11,"Davis St at Jackson St",37.79728,-122.398436,369,"Hyde St at Post St",37.78734902316596,-122.41665109992026,6595,"Subscriber",1999,"Female","No"
473,"2019-02-27 19:54:23.5780","2019-02-27 20:02:17.0960",86,"Market St at Dolores St",37.7693053,-122.4268256,285,"Webster St at O'Farrell St",37.78352083526095,-122.43115782737732,6434,"Subscriber","","","No"
222,"2019-02-27 19:58:32.5420","2019-02-27 20:02:15.1930",26,"1st St at Folsom St",37.78729,-122.39438,50,"2nd St at Townsend St",37.780526,-122.390288,6404,"Subscriber",1993,"Male","Yes"
524,"2019-02-27 19:53:29.5380","2019-02-27 20:02:13.5770",28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,114,"Rhode Island St at 17th St",37.7644783,-122.4025701,4315,"Subscriber",1999,"Female","No"
112,"2019-02-27 20:00:16.7260","2019-02-27 20:02:09.5370",3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,19,"Post St at Kearny St",37.788975,-122.403452,2807,"Subscriber",1991,"Male","No"
606,"2019-02-27 19:51:57.0050","2019-02-27 20:02:03.1720",266,"Parker St at Fulton St",37.8624644,-122.2647911,207,"Broadway at Coronado Ave",37.8357883,-122.2516207,5788,"Subscriber",1974,"Male","No"
337,"2019-02-27 19:56:07.9910","2019-02-27 20:01:45.2260",245,"Downtown Berkeley BART",37.870139,-122.268422,240,"Haste St at Telegraph Ave",37.8660431,-122.2588044,5516,"Subscriber",1992,"Female","No"
297,"2019-02-27 19:56:46.9520","2019-02-27 20:01:44.8940",9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,5007,"Subscriber",1968,"Male","No"
742,"2019-02-27 19:49:13.2550","2019-02-27 20:01:36.1480",67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,58,"Market St at 10th St",37.776619,-122.417385,5907,"Subscriber",1995,"Male","No"
339,"2019-02-27 19:55:53.9580","2019-02-27 20:01:33.0450",61,"Howard St at 8th St",37.7765126,-122.4113061,368,"Myrtle St at Polk St",37.78543382786823,-122.41962164640428,4422,"Subscriber",1957,"Male","No"
688,"2019-02-27 19:49:58.7660","2019-02-27 20:01:26.8600",67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,96,"Dolores St at 15th St",37.7662102,-122.4266136,5515,"Subscriber",1995,"Male","No"
437,"2019-02-27 19:54:08.0990","2019-02-27 20:01:25.8440",193,"Grand Ave at Santa Clara Ave",37.8127441,-122.2472152,182,"19th Street BART Station",37.8090126,-122.2682473,4560,"Subscriber","","","No"
393,"2019-02-27 19:54:46.8560","2019-02-27 20:01:20.5990",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,47,"4th St at Harrison St",37.78095459960753,-122.39974915981291,6210,"Subscriber",1987,"Male","No"
696,"2019-02-27 19:49:36.0620","2019-02-27 20:01:13.0510",340,"Harmon St at Adeline St",37.849735,-122.270582,263,"Channing Way at San Pablo Ave",37.8628271,-122.2902305,40,"Subscriber",1978,"Male","No"
814,"2019-02-27 19:47:32.7630","2019-02-27 20:01:06.9920",89,"Division St at Potrero Ave",37.76921786152374,-122.40764558315276,5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,3491,"Subscriber",1990,"Male","Yes"
826,"2019-02-27 19:47:16.5560","2019-02-27 20:01:02.9360",23,"The Embarcadero at Steuart St",37.791464,-122.391034,60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,5193,"Subscriber",1984,"Male","No"
198,"2019-02-27 19:57:41.8940","2019-02-27 20:01:00.2990",75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,356,"Valencia St at Clinton Park",37.769188178104585,-122.42228507995605,6505,"Subscriber",1986,"Male","No"
212,"2019-02-27 19:57:21.5730","2019-02-27 20:00:53.8570",239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,256,"Hearst Ave at Euclid Ave",37.875111692864444,-122.26055324077606,5983,"Subscriber",1997,"Female","No"
477,"2019-02-27 19:52:52.5630","2019-02-27 20:00:50.2120",239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,248,"Telegraph Ave at Ashby Ave",37.8559558,-122.2597949,5885,"Subscriber",1995,"Male","No"
579,"2019-02-27 19:51:09.2840","2019-02-27 20:00:48.8230",233,"4th Ave at E 12th St (Temporary Location)",37.795913,-122.255547,183,"Telegraph Ave at 19th St",37.8087021,-122.2699271,6307,"Subscriber",1985,"Female","No"
467,"2019-02-27 19:52:59.5790","2019-02-27 20:00:47.4750",239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,248,"Telegraph Ave at Ashby Ave",37.8559558,-122.2597949,6468,"Subscriber",1994,"Male","No"
615,"2019-02-27 19:50:29.0090","2019-02-27 20:00:44.1130",233,"4th Ave at E 12th St (Temporary Location)",37.795913,-122.255547,183,"Telegraph Ave at 19th St",37.8087021,-122.2699271,6016,"Subscriber",1983,"Male","No"
793,"2019-02-27 19:47:15.0260","2019-02-27 20:00:28.7820",349,"Howard St at Mary St",37.78100971717512,-122.40566611289978,139,"Garfield Square (25th St at Harrison St)",37.7510171,-122.4119009,5359,"Subscriber",1996,"Male","No"
349,"2019-02-27 19:54:32.2140","2019-02-27 20:00:22.0770",80,"Townsend St at 5th St",37.77523486860597,-122.39743709564209,60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,5849,"Customer",1986,"Male","No"
404,"2019-02-27 19:53:31.1290","2019-02-27 20:00:15.4530",112,"Harrison St at 17th St",37.7638471,-122.4130036,96,"Dolores St at 15th St",37.7662102,-122.4266136,6188,"Subscriber",1979,"Male","No"
241,"2019-02-27 19:56:06.3240","2019-02-27 20:00:08.1530",112,"Harrison St at 17th St",37.7638471,-122.4130036,223,"16th St Mission BART Station 2",37.7647652154977,-122.42009103298186,6510,"Subscriber",1990,"Male","No"
646,"2019-02-27 19:48:58.6230","2019-02-27 19:59:44.8620",14,"Clay St at Battery St",37.795001,-122.39997,33,"Golden Gate Ave at Hyde St",37.7816495,-122.4154077,4977,"Subscriber",1976,"Male","Yes"
586,"2019-02-27 19:49:45.6200","2019-02-27 19:59:32.4410",19,"Post St at Kearny St",37.788975,-122.403452,75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,5227,"Subscriber",1988,"Male","No"
448,"2019-02-27 19:51:51.3210","2019-02-27 19:59:19.5610",127,"Valencia St at 21st St",37.7567083,-122.421025,76,"McCoppin St at Valencia St",37.77166246221617,-122.42242321372034,6194,"Subscriber",1992,"Male","No"
379,"2019-02-27 19:52:58.5290","2019-02-27 19:59:18.2210",80,"Townsend St at 5th St",37.77523486860597,-122.39743709564209,78,"Folsom St at 9th St",37.7737172,-122.4116467,5929,"Subscriber",1994,"Male","No"
478,"2019-02-27 19:50:53.5430","2019-02-27 19:58:52.2890",102,"Irwin St at 8th St",37.7668828,-122.3995794,59,"S Van Ness Ave at Market St",37.774814,-122.418954,6235,"Subscriber",1992,"Male","No"
163,"2019-02-27 19:55:55.1070","2019-02-27 19:58:38.5190",383,"Golden Gate Ave at Franklin St",37.7807871267462,-122.4219337105751,33,"Golden Gate Ave at Hyde St",37.7816495,-122.4154077,5431,"Subscriber","","","No"
448,"2019-02-27 19:51:00.9210","2019-02-27 19:58:29.6420",345,"Hubbell St at 16th St",37.766482696439496,-122.39827930927277,125,"20th St at Bryant St",37.7592005,-122.409851,6084,"Subscriber",1985,"Male","No"
253,"2019-02-27 19:54:06.4270","2019-02-27 19:58:20.3910",55,"Webster St at Grove St",37.7770527,-122.4295585,31,"Raymond Kimbell Playground",37.78381270927812,-122.43455886840819,6141,"Subscriber",1988,"Male","No"
105,"2019-02-27 19:56:34.5230","2019-02-27 19:58:19.8210",134,"Valencia St at 24th St",37.7524278,-122.4206278,127,"Valencia St at 21st St",37.7567083,-122.421025,5902,"Subscriber",1982,"Male","No"
1355,"2019-02-27 19:35:25.2060","2019-02-27 19:58:00.3210",60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,71,"Broderick St at Oak St",37.7730627,-122.4390777,6072,"Subscriber",1964,"Male","No"
272,"2019-02-27 19:53:22.3480","2019-02-27 19:57:54.4270",253,"Haste St at College Ave",37.86641794050319,-122.25379943847655,252,"Channing Way at Shattuck Ave",37.8658466,-122.2674431,4664,"Subscriber",1997,"Male","No"
279,"2019-02-27 19:53:06.8130","2019-02-27 19:57:46.2130",80,"Townsend St at 5th St",37.77523486860597,-122.39743709564209,62,"Victoria Manalo Draves Park",37.77779057034257,-122.40643188357353,6580,"Subscriber",1994,"Male","No"
2841,"2019-02-27 19:10:17.7310","2019-02-27 19:57:39.3690",6,"The Embarcadero at Sansome St",37.80477,-122.403234,370,"Jones St at Post St",37.7873267660624,-122.41327822208405,5761,"Subscriber",1999,"Female","No"
1061,"2019-02-27 19:39:43.5440","2019-02-27 19:57:24.7110",311,"Paseo De San Antonio at 2nd St",37.333798,-121.886943,294,"Pierce Ave at Market St",37.327581,-121.884559,4026,"Subscriber",1997,"Female","No"
233,"2019-02-27 19:53:28.3630","2019-02-27 19:57:21.6220",284,"Yerba Buena Center for the Arts (Howard St at 3rd St)",37.78487208436062,-122.40087568759917,321,"5th St at Folsom",37.78014570345598,-122.40307085237873,1481,"Subscriber",1981,"Female","No"
163,"2019-02-27 19:54:37.6150","2019-02-27 19:57:21.1280",122,"19th St at Mission St",37.760299,-122.418892,112,"Harrison St at 17th St",37.7638471,-122.4130036,5341,"Subscriber",1992,"Female","No"
379,"2019-02-27 19:50:50.2120","2019-02-27 19:57:09.8700",92,"Mission Bay Kids Park",37.772300631747626,-122.39302754402159,50,"2nd St at Townsend St",37.780526,-122.390288,5962,"Subscriber",1970,"Male","No"
